price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link,general_score
34999,windows 11 pro,yes,amd ryzen 5 7430u,6.0,4300.0,fp6,16.0,ddr4,3200.0,amd radeon rx vega 7,0.0,512.0,soc,90.0,Хорошая,https://www.dns-shop.ru/product/766e0591d40ae078/mini-pk-chuwi-ubox-ubox-2025/,15.2
49499,без ос,yes,amd ryzen 7 5700g,8.0,4600.0,am4,16.0,ddr4,0.0,amd radeon vega 8,0.0,500.0,amd b550,400.0,Нормальная,https://www.dns-shop.ru/product/ddea80feaea1ed20/pk-dexp-atlas-h430/,19.0
48999,без ос,yes,intel core i3-13100,4.0,4500.0,lga 1700,16.0,ddr4,0.0,intel uhd graphics 730,0.0,512.0,intel b760,500.0,Нормальная,https://www.dns-shop.ru/product/27357a06a18fd9cb/pk-dexp-atlas-h490/,19.8
94499,без ос,yes,intel core i5-12400f,6.0,4400.0,lga 1700,16.0,ddr5,5600.0,geforce rtx 3050,8.0,1024.0,intel b760,500.0,Хорошая,https://www.dns-shop.ru/product/1d09dc64046fd582/pk-ardor-gaming-neo-m175/,27.0
46999,без ос,yes,amd ryzen 5 5600g,6.0,4400.0,am4,16.0,ddr4,3200.0,amd radeon vega 7,0.0,500.0,amd b550,500.0,Хорошая,https://www.dns-shop.ru/product/6a10de3a56ffd582/pk-dexp-atlas-h549/,19.2
63299,без ос,yes,intel core i7-12700,12.0,4900.0,lga 1700,16.0,ddr4,3200.0,intel uhd graphics 770,0.0,500.0,intel b760,500.0,Хорошая,https://www.dns-shop.ru/product/d2a22eb6758bd582/pk-dexp-atlas-h478/,23.0
221999,без ос,yes,amd ryzen 7 7700,8.0,5300.0,am5,32.0,ddr5,6400.0,geforce rtx 4070 ti super,16.0,1024.0,amd b650,850.0,Нормальная,https://www.dns-shop.ru/product/e7bb6bede51bd9cb/pk-ardor-gaming-evo-x098/,37.5
47999,без ос,yes,amd ryzen 7 5700g,8.0,4600.0,am4,16.0,ddr4,0.0,amd radeon graphics,0.0,512.0,amd b550,500.0,Хорошая,https://www.dns-shop.ru/product/aff91865b772d9cb/pk-dexp-atlas-h504/,21.0
142999,windows 11 pro,yes,intel core i5-14600kf,14.0,5300.0,lga 1700,32.0,ddr5,5600.0,geforce rtx 5060 ti,16.0,1024.0,intel b760,650.0,Нормальная,https://www.dns-shop.ru/product/18acc031373235fb/pk-teclast-g03-1747125/,34.8
32999,windows 11 pro,yes,intel core i3-n305,8.0,0.0,bga 1264,16.0,ddr4,3200.0,intel uhd graphics,0.0,1024.0,soc,48.0,Нормальная,https://www.dns-shop.ru/product/55ec604f099aa14c/mini-pk-keyron-sonnet/,14.7
58299,windows 11 pro,yes,intel core i7-13620h,10.0,4900.0,bga 1744,16.0,lpddr5,4800.0,intel uhd graphics,0.0,512.0,soc,120.0,Хорошая,https://www.dns-shop.ru/product/5b5fd216a03f99de/mini-pk-chuwi-corebox-1747095/,20.0
43999,без ос,yes,intel core i5-11400,6.0,4400.0,lga 1200,16.0,ddr4,0.0,intel uhd graphics 730,0.0,500.0,intel b560,350.0,Хорошая,https://www.dns-shop.ru/product/12e26953549ed9cb/pk-dexp-atlas-h462/,16.5
64999,windows 11 pro,yes,intel core i3-13100,4.0,4500.0,lga 1700,16.0,ddr4,0.0,intel uhd graphics 730,0.0,512.0,intel h610,120.0,Нормальная,https://www.dns-shop.ru/product/d8eb74b36032d582/mini-pk-msi-pro-dp21-13m-848ru-9s6-b0a421-848/,17.3
23699,без ос,yes,intel pentium gold g6405,2.0,4100.0,lga 1200,8.0,ddr4,3200.0,intel uhd graphics 610,0.0,256.0,intel h470,350.0,Хорошая,https://www.dns-shop.ru/product/41e04344d880d9cb/pk-dexp-aquilon-o315/,15.2
62999,без ос,yes,intel core i5-12500h,12.0,4500.0,bga 1744,8.0,ddr5,4800.0,intel iris xe graphics,0.0,256.0,soc,120.0,Плохая,https://www.dns-shop.ru/product/399ad23b1ecded20/mini-pk-asus-expertcenter-pn64-s5434md-90ms02g1-m00dk0/,14.5
64999,windows 11 pro,yes,intel core 5-120u,10.0,5000.0,bga 1744,16.0,ddr5,0.0,intel uhd graphics,0.0,512.0,soc,120.0,Нормальная,https://www.dns-shop.ru/product/f6ca45f56036d582/mini-pk-msi-cubi-nuc-1m-098ru-9s6-b0b111-098/,16.7
36999,без ос,yes,intel core i5-12450h,8.0,4400.0,bga 1744,16.0,ddr4,3200.0,intel uhd graphics,0.0,512.0,soc,120.0,Хорошая,https://www.dns-shop.ru/product/de63b78fb30ad4bc/mini-pk-machcreator-mix-i5-jj024l009ru/,16.2
48299,windows 11 pro,yes,intel core i5-12500h,12.0,4500.0,bga 1744,8.0,ddr5,4800.0,intel iris xe graphics,0.0,256.0,soc,120.0,Плохая,https://www.dns-shop.ru/product/edf4de7a1ecded20/mini-pk-asus-expertcenter-pn64-s5435ad-90ms02g1-m00dl0/,14.5
40799,windows 11 pro,yes,intel core i3-12100,4.0,4300.0,lga 1700,16.0,ddr4,0.0,intel uhd graphics 730,0.0,512.0,intel h610,90.0,Хорошая,https://www.dns-shop.ru/product/3e1ac1c643d3d0a4/mini-pk-rombica-blackbird-i3-t121165p-pcmi-0337/,16.3
256999,без ос,yes,intel core i7-13700f,16.0,5200.0,lga 1700,32.0,ddr5,4800.0,geforce rtx 4070 ti,12.0,1024.0,intel h770,800.0,Нормальная,https://www.dns-shop.ru/product/381466c334f8ed20/pk-acer-predator-po5-650-dge3acd00a/,36.6
66299,без ос,yes,amd ryzen 7 5700g,8.0,4600.0,am4,32.0,ddr4,3200.0,amd radeon vega 8,0.0,1024.0,amd b550,500.0,Нормальная,https://www.dns-shop.ru/product/888303b8c35ed582/pk-dexp-atlas-h565/,24.7
250999,без ос,yes,intel core i7-13700kf,16.0,5400.0,lga 1700,32.0,ddr4,0.0,geforce rtx 4080,16.0,1024.0,intel b760,850.0,Нормальная,https://www.dns-shop.ru/product/f47d273b537ded20/pk-asus-rog-strix-g16ch-1370kf0440-90pf03w2-m00x30/,35.8
36299,без ос,yes,intel core i3-1315u,6.0,4500.0,bga 1744,8.0,ddr4,0.0,intel uhd graphics,0.0,256.0,soc,120.0,Плохая,https://www.dns-shop.ru/product/8b8d804deca7ed20/mini-pk-msi-pro-dp10-13m-050xru-9s6-b0a611-092/,13.5
45499,unknown,yes,amd ryzen 5 7535hs,0.0,0.0,fp7,0.0,ddr5,0.0,unknown,0.0,0.0,unknown,150.0,Плохая,https://www.dns-shop.ru/product/f48cbf575483d582/platforma-asus-expertcenter-pn53-b-s5093md/,4.7
33299,без ос,yes,intel core i3-12100,4.0,4300.0,lga 1700,8.0,ddr4,0.0,intel uhd graphics 730,0.0,0.0,intel h610,300.0,Плохая,https://www.dns-shop.ru/product/4a1f29a2965dd582/mini-pk-iru-office-310h6s-sff-2061129/,13.8
109999,без ос,yes,amd ryzen 5 7500f,6.0,5000.0,am5,32.0,ddr5,6000.0,geforce rtx 5050,8.0,1024.0,amd a620,500.0,Нормальная,https://www.dns-shop.ru/product/55dae111cb24d582/pk-ardor-gaming-neo-m245/,25.4
31499,windows 10 pro,yes,amd ryzen 5 3500u,4.0,0.0,fp5,16.0,ddr4,0.0,amd radeon vega 6,0.0,512.0,unknown,72.0,Плохая,https://www.dns-shop.ru/product/44a843e4de18d582/mini-pk-azerty-az-0025-16-512-3500-120-0869/,9.5
42999,без ос,yes,amd ryzen 5 5600g,6.0,4400.0,am4,16.0,ddr4,0.0,amd radeon vega 7,0.0,256.0,amd a520,350.0,Хорошая,https://www.dns-shop.ru/product/c6bc32dd03b5d9cb/pk-dexp-aquilon-o321/,17.0
53299,без ос,yes,intel core i3-13100,4.0,4500.0,lga 1700,8.0,ddr4,3200.0,intel uhd graphics 730,0.0,256.0,intel h670,180.0,Нормальная,https://www.dns-shop.ru/product/9655439d501108b3/pk-hp-pro-290-g9-sff-883n3ea/,16.5
32799,без ос,yes,intel pentium gold g7400,2.0,0.0,lga 1700,8.0,ddr4,0.0,intel uhd graphics 710,0.0,512.0,intel h610,400.0,Нормальная,https://www.dns-shop.ru/product/6d19bf65a6ebd582/pk-dexp-aquilon-o312/,13.8
99999,без ос,yes,amd ryzen 5 7500f,6.0,5000.0,am5,16.0,ddr5,5600.0,geforce rtx 5050,8.0,1024.0,amd a620,500.0,Плохая,https://www.dns-shop.ru/product/31110fe4d66cd9cb/pk-ardor-gaming-neo-m255/,23.7
22199,windows 11 pro,yes,intel celeron n5095,4.0,2900.0,bga 1090,8.0,ddr4,0.0,intel uhd graphics,0.0,0.0,unknown,60.0,Плохая,https://www.dns-shop.ru/product/444bdea6de14d582/mini-pk-azerty-az-0016-8-256-120-0701/,6.0
48999,без ос,yes,amd ryzen 7 5700g,8.0,4600.0,am4,16.0,ddr4,0.0,amd radeon vega 8,0.0,500.0,amd b550,500.0,Хорошая,https://www.dns-shop.ru/product/98c367895953d582/pk-dexp-atlas-h464/,20.0
356999,без ос,yes,intel core i7-13700kf,16.0,5400.0,lga 1700,32.0,ddr5,0.0,geforce rtx 4080,16.0,1024.0,intel z790,850.0,Плохая,https://www.dns-shop.ru/product/6ffae920537ded20/pk-asus-rog-strix-g35ca-1370kf0440-90pf03u1-m00me0/,37.5
16599,windows 11 pro,yes,intel n100,4.0,0.0,bga 1264,8.0,lpddr5,0.0,intel uhd graphics,0.0,256.0,soc,30.0,Плохая,https://www.dns-shop.ru/product/1a2b1ed243d3d0a4/mini-pk-rombica-horizon-n10-gn1082p-pcmi-0111/,9.7
19999,без ос,yes,amd athlon pro 300ge,2.0,0.0,am4,8.0,ddr4,3200.0,amd radeon vega 3,0.0,256.0,amd a520,200.0,Хорошая,https://www.dns-shop.ru/product/7eeb501e9e5dd9cb/pk-dexp-aquilon-o351/,13.2
61299,без ос,yes,intel core i5-13400,10.0,4600.0,lga 1700,16.0,ddr4,3200.0,intel uhd graphics 730,0.0,1024.0,intel b760,500.0,Хорошая,https://www.dns-shop.ru/product/303c37fdbcf4d582/pk-dexp-atlas-h505/,22.0
84999,windows 11 pro,yes,intel core i5-13400,10.0,4600.0,lga 1700,8.0,ddr4,0.0,intel uhd graphics 730,0.0,0.0,intel h610,120.0,Плохая,https://www.dns-shop.ru/product/50354f2b6032d582/mini-pk-msi-pro-dp21-13m-861ru-9s6-b0a421-861/,12.8
101499,без ос,yes,intel core i3-13100f,4.0,4500.0,lga 1700,16.0,ddr5,5200.0,geforce rtx 4060,8.0,1024.0,intel b760,500.0,Нормальная,https://www.dns-shop.ru/product/030c0d8d320ad582/pk-ardor-gaming-neo-m148/,29.7
55299,без ос,yes,intel core 5-120u,10.0,5000.0,bga 1744,8.0,ddr5,0.0,intel uhd graphics,0.0,0.0,soc,120.0,Плохая,https://www.dns-shop.ru/product/6c7d49676038d582/mini-pk-msi-cubi-nuc-1m-096xru-9s6-b0b111-096/,12.2
221999,без ос,yes,amd ryzen 7 7700,8.0,5300.0,am5,32.0,ddr5,6000.0,geforce rtx 5070,12.0,2048.0,amd b650,850.0,Нормальная,https://www.dns-shop.ru/product/6e48700db554d582/pk-ardor-gaming-rage-h438/,37.5
69299,без ос,yes,intel core i5-12400,6.0,4400.0,lga 1700,32.0,ddr4,3200.0,intel uhd graphics 730,0.0,1024.0,intel b760,500.0,Нормальная,https://www.dns-shop.ru/product/25b764b4b485d582/pk-dexp-atlas-h563/,23.0
49999,без ос,yes,intel core i5-12400,6.0,4400.0,lga 1700,16.0,ddr4,3200.0,intel uhd graphics 730,0.0,480.0,intel h610,400.0,Нормальная,https://www.dns-shop.ru/product/fbf5531ac445d9cb/pk-dexp-aquilon-o360/,18.0
53999,без ос,yes,intel core i5-13400,10.0,4600.0,lga 1700,16.0,ddr4,3200.0,intel uhd graphics 730,0.0,500.0,intel b760,500.0,Хорошая,https://www.dns-shop.ru/product/75a308637588d582/pk-dexp-atlas-h477/,20.0
35799,windows 11 pro,yes,intel n100,4.0,0.0,bga 1264,4.0,ddr4,0.0,intel uhd graphics,0.0,128.0,soc,65.0,Плохая,https://www.dns-shop.ru/product/90f68048eca7ed20/mini-pk-msi-cubi-n-adl-019ru-9s6-b0a911-059/,6.0
41299,windows 11 pro,yes,amd ryzen 7 5700u,8.0,4300.0,fp6,16.0,ddr4,3200.0,amd radeon rx vega 8,0.0,512.0,soc,72.0,Хорошая,https://www.dns-shop.ru/product/c0998a46de1ad582/mini-pk-azerty-az-0034-16-512-120-0702/,17.2
46999,без ос,yes,intel core i3-13100,4.0,4500.0,lga 1700,8.0,ddr5,5600.0,intel uhd graphics 730,0.0,512.0,intel b760,180.0,Хорошая,https://www.dns-shop.ru/product/756ef803e81eed20/mini-pk-asus-expertcenter-d5-d500ser-3131000040-90pf0401-m01wv0/,18.3
40499,windows 11 pro,yes,intel pentium gold g7400,2.0,0.0,lga 1700,8.0,ddr4,0.0,intel uhd graphics 710,0.0,256.0,intel h610,120.0,Плохая,https://www.dns-shop.ru/product/3bf13df6b72bed20/mini-pk-msi-pro-dp21-13m-619ru-9s6-b0a421-619/,11.8
41999,windows 11 pro,yes,amd ryzen 5 5600g,6.0,4400.0,am4,16.0,ddr4,0.0,amd radeon vega 7,0.0,512.0,unknown,90.0,Плохая,https://www.dns-shop.ru/product/c710a276d1008f16/mini-pk-rikor-1021-d51ca4b7/,12.0
37799,без ос,yes,intel core i3-1315u,6.0,4500.0,bga 1744,8.0,ddr5,5600.0,intel uhd graphics,0.0,256.0,soc,180.0,Хорошая,https://www.dns-shop.ru/product/87c69577df78d9cb/pk-asus-v500-v500mv-31315u0170-90pf05r1-m00hl0/,15.5
18699,windows 11 pro,yes,intel celeron n5105,4.0,2900.0,bga 1338,8.0,lpddr4,0.0,intel uhd graphics,0.0,256.0,soc,30.0,Плохая,https://www.dns-shop.ru/product/189b647da8a6d21a/mini-pk-irbis-isdp1001yx/,9.5
36499,windows 11 pro,yes,intel core i5-1335u,10.0,4600.0,bga 1744,8.0,ddr4,0.0,intel iris xe graphics,0.0,256.0,soc,60.0,Плохая,https://www.dns-shop.ru/product/3822c89b43d3d0a4/mini-pk-rombica-blackbird-i5-q133u82p-pcmi-0333/,12.0
43499,без ос,yes,intel core i3-10100,4.0,4300.0,lga 1200,8.0,ddr4,0.0,intel uhd graphics 630,0.0,512.0,intel b560,400.0,Хорошая,https://www.dns-shop.ru/product/0b458bef9027d582/pk-iru-opal-513-mt-1862286/,16.5
294999,windows 11 home single language,yes,amd ryzen 7 7800x3d,8.0,5000.0,am5,32.0,ddr5,6400.0,geforce rtx 4080,16.0,2048.0,amd b650,850.0,Плохая,https://www.dns-shop.ru/product/0c8b1c08de11d9cb/pk-ardor-gaming-evo-x091/,38.0
117999,без ос,yes,intel core i5-12400,6.0,4400.0,lga 1700,16.0,ddr5,5600.0,geforce rtx 5060,8.0,1024.0,intel b760,500.0,Хорошая,https://www.dns-shop.ru/product/121ed76dd647d9cb/pk-ardor-gaming-neo-m252/,30.0
178999,без ос,yes,amd ryzen 5 7500f,6.0,5000.0,am5,32.0,ddr5,6400.0,geforce rtx 4070 super,12.0,1024.0,amd b650,850.0,Хорошая,https://www.dns-shop.ru/product/75f8d1f0ee70d9cb/pk-ardor-gaming-rage-h378/,35.3
148999,без ос,yes,intel core i5-13400f,10.0,4600.0,lga 1700,32.0,ddr5,6000.0,geforce rtx 4060 ti,8.0,1524.0,intel b760,650.0,Нормальная,https://www.dns-shop.ru/product/e1570b23fe4ed9cb/pk-ardor-gaming-rage-h385/,32.7
122499,без ос,yes,amd ryzen 5 7500f,6.0,5000.0,am5,32.0,ddr5,6000.0,geforce rtx 5060,8.0,1024.0,amd a620,500.0,Нормальная,https://www.dns-shop.ru/product/61951407aaf6d582/pk-ardor-gaming-neo-m224/,33.4
48999,без ос,yes,amd ryzen 7 5700g,8.0,4600.0,am4,16.0,ddr4,3200.0,amd radeon vega 8,0.0,512.0,amd b550,500.0,Хорошая,https://www.dns-shop.ru/product/b8367e0fd2f3d9cb/pk-dexp-atlas-h517/,22.2
22699,без ос,yes,intel pentium gold g6405,2.0,0.0,lga 1200,8.0,ddr4,3200.0,intel uhd graphics 610,0.0,256.0,intel h470,350.0,Хорошая,https://www.dns-shop.ru/product/6d0f516f1f20d582/pk-dexp-aquilon-o328/,13.2
34799,без ос,yes,intel core i3-12100,4.0,4300.0,lga 1700,8.0,ddr4,0.0,intel uhd graphics 730,0.0,256.0,intel h610,350.0,Хорошая,https://www.dns-shop.ru/product/fb7372ffa6ecd582/pk-dexp-atlas-h494/,15.8
32999,windows 11 pro,yes,intel core i3-1215u,6.0,4400.0,bga 1744,16.0,ddr4,0.0,intel uhd graphics,0.0,512.0,soc,65.0,Хорошая,https://www.dns-shop.ru/product/c4c66c5eedc62079/mini-pk-dexp-atlas-at02cy/,15.0
37799,windows 11 home,yes,intel core i5-12450h,8.0,4400.0,bga 1744,16.0,ddr4,0.0,intel uhd graphics,0.0,512.0,soc,120.0,Хорошая,https://www.dns-shop.ru/product/0647176d89d3ed20/mini-pk-tecno-mega-mini-m1-71003300214/,15.0
15499,без ос,yes,intel celeron n4120,4.0,2600.0,bga 1090,8.0,ddr4,0.0,intel uhd graphics 600,0.0,256.0,soc,200.0,Хорошая,https://www.dns-shop.ru/product/116b2f4b03aad582/pk-dexp-aquilon-o319/,10.5
33799,без ос,yes,amd ryzen 3 3200g,4.0,4000.0,am4,16.0,ddr4,3200.0,amd radeon vega 8,0.0,480.0,amd a520,500.0,Хорошая,https://www.dns-shop.ru/product/a245743ea98dd582/pk-dexp-aquilon-o353/,19.7
20599,без ос,yes,amd athlon 300ge,2.0,0.0,am4,8.0,ddr4,3200.0,amd radeon vega 3,0.0,256.0,amd a520,200.0,Хорошая,https://www.dns-shop.ru/product/55e9685f03afd582/pk-dexp-aquilon-o320/,13.2
132999,без ос,yes,amd ryzen 5 7500f,6.0,5000.0,am5,32.0,ddr5,6000.0,geforce rtx 5060,8.0,1024.0,amd b650,500.0,Нормальная,https://www.dns-shop.ru/product/0cff84e9a34cd582/pk-ardor-gaming-neo-m223/,33.4
79999,без ос,yes,intel core i5-12400,6.0,4400.0,lga 1700,16.0,ddr5,5200.0,geforce rtx 3050,6.0,512.0,intel b760,500.0,Хорошая,https://www.dns-shop.ru/product/d8047a6587bdd582/pk-dexp-mars-e316/,25.5
127499,без ос,yes,intel core i5-13400f,10.0,4600.0,lga 1700,16.0,ddr5,5200.0,geforce rtx 4060 ti,8.0,1024.0,intel b760,650.0,Нормальная,https://www.dns-shop.ru/product/c1a4553e7e13ed20/pk-ardor-gaming-rage-h332/,30.7
43499,windows 11 pro,yes,intel core i3-1220p,10.0,4400.0,bga 1744,8.0,ddr5,4800.0,intel uhd graphics,0.0,256.0,soc,90.0,Плохая,https://www.dns-shop.ru/product/8a53bebe1ecbed20/mini-pk-asus-expertcenter-pn64-s3432ad-90ms02g1-m00dh0/,14.5
32799,без ос,yes,intel core i5-11400,6.0,4400.0,lga 1200,8.0,ddr4,0.0,intel uhd graphics 730,0.0,256.0,intel b560,400.0,Хорошая,https://www.dns-shop.ru/product/affb114d6ffdd9cb/pk-dexp-atlas-h473/,15.0
50999,без ос,yes,intel core i3-13100,4.0,4500.0,lga 1700,8.0,ddr5,0.0,intel uhd graphics 730,0.0,256.0,intel b760,150.0,Нормальная,https://www.dns-shop.ru/product/fead0459794fd21a/mini-pk-asus-expertcenter-pb63-b3460mh-90ms02r1-m00ed0/,16.5
152999,без ос,yes,amd ryzen 5 7500f,6.0,5000.0,am5,32.0,ddr5,6000.0,geforce rtx 5060 ti,8.0,1024.0,amd b850,650.0,Нормальная,https://www.dns-shop.ru/product/3b789292c991d9cb/pk-ardor-gaming-rage-h445/,31.6
50999,без ос,yes,intel core i5-12400,6.0,4400.0,lga 1700,16.0,ddr4,3200.0,intel uhd graphics 730,0.0,480.0,intel h610,500.0,Нормальная,https://www.dns-shop.ru/product/b8778e07cbfdd582/pk-dexp-aquilon-o362/,19.0
139499,без ос,yes,intel core i5-14400f,10.0,4700.0,lga 1700,16.0,ddr5,0.0,geforce rtx 4060 ti,8.0,1024.0,intel b760,650.0,Нормальная,https://www.dns-shop.ru/product/261766c77633d582/pk-fragmachine-liquid-5106-173181/,30.2
44999,windows 11 pro,yes,intel core i5-12400,6.0,4400.0,lga 1700,16.0,ddr4,0.0,intel uhd graphics 730,0.0,512.0,intel h610,90.0,Хорошая,https://www.dns-shop.ru/product/3e1ac37743d3d0a4/mini-pk-rombica-blackbird-i5-t124165p-pcmi-0338/,15.8
62999,без ос,yes,intel core ultra 5 125h,14.0,4500.0,bga 2049,16.0,ddr5,5600.0,intel arc graphics,0.0,512.0,soc,120.0,Нормальная,https://www.dns-shop.ru/product/0d5bf2c37666d582/mini-pk-msi-cubi-nuc-ai-1umg-043xru-9s6-b20911-043/,17.0
32299,windows 11 pro,yes,amd ryzen 3 5300u,4.0,3800.0,fp6,16.0,ddr4,3200.0,amd radeon vega 6,0.0,0.0,unknown,72.0,Нормальная,https://www.dns-shop.ru/product/4df5e0afde1cd582/mini-pk-azerty-az-0035-16-512-120-0704/,10.7
75799,windows 11 pro,yes,intel core i5-13400,10.0,4600.0,lga 1700,16.0,ddr4,0.0,intel uhd graphics 730,0.0,512.0,intel h610,120.0,Плохая,https://www.dns-shop.ru/product/2629239a43d3d0a4/mini-pk-rombica-whitebird-i5-wx134165p-pcmi-0354/,17.3
224999,windows 11 pro,yes,intel core i7-14700f,20.0,5400.0,lga 1700,32.0,ddr5,5600.0,geforce rtx 5070 ti,16.0,1024.0,intel b760,750.0,Нормальная,https://www.dns-shop.ru/product/422847cc1ca3f83c/pk-teclast-g03-1747128/,38.3
159999,windows 11 pro,yes,amd ryzen 5 7500f,6.0,5000.0,am5,32.0,ddr5,4800.0,geforce rtx 5070,12.0,1024.0,amd b650,750.0,Нормальная,https://www.dns-shop.ru/product/2c2ade5ba71f4bcd/pk-teclast-g03-1747133/,34.8
141999,без ос,yes,intel core i5-13400f,10.0,4600.0,lga 1700,16.0,ddr5,5200.0,geforce rtx 4060 ti,8.0,1024.0,intel b760,650.0,Нормальная,https://www.dns-shop.ru/product/facb4e1860f4d9cb/pk-ardor-gaming-rage-h351/,30.7
78299,без ос,yes,intel core i5-12400f,6.0,4400.0,lga 1700,16.0,ddr4,3200.0,geforce rtx 3050,8.0,1024.0,intel h610,500.0,Хорошая,https://www.dns-shop.ru/product/2248eea32adfd9cb/pk-ardor-gaming-neo-m185/,25.7
78999,без ос,yes,intel core i5-12400f,6.0,4400.0,lga 1700,16.0,ddr4,3200.0,geforce rtx 3050,8.0,1024.0,intel h610,500.0,Хорошая,https://www.dns-shop.ru/product/a594620df415d582/pk-ardor-gaming-neo-m169/,25.7
67299,без ос,yes,intel core i3-12100f,4.0,4300.0,lga 1700,16.0,ddr4,3200.0,geforce rtx 3050,6.0,500.0,intel h610,500.0,Нормальная,https://www.dns-shop.ru/product/c6e24b7905fbd582/pk-dexp-mars-g007/,24.0
178999,без ос,yes,intel core i5-14400f,10.0,4700.0,lga 1700,32.0,ddr5,6400.0,geforce rtx 4070 super,12.0,1024.0,intel b760,650.0,Плохая,https://www.dns-shop.ru/product/b96dc49aee73d9cb/pk-ardor-gaming-rage-h379/,34.1
25999,windows 11 pro,yes,intel n100,4.0,0.0,bga 1264,16.0,ddr4,0.0,intel uhd graphics,0.0,500.0,soc,36.0,Нормальная,https://www.dns-shop.ru/product/5cd66bac3d94d9cb/mini-pk-beelink-mini-s12-pro-00021/,10.0
349999,без ос,yes,amd ryzen 7 9800x3d,8.0,5200.0,am5,32.0,ddr5,0.0,geforce rtx 5070 ti,16.0,2048.0,amd b850,850.0,Плохая,https://www.dns-shop.ru/product/4c439f827422d582/pk-msi-mpg-infinite-z3-x3dnvrr7-648xru-9s6-b94221-648/,33.9
47999,без ос,yes,intel core i5-12400,6.0,4400.0,lga 1700,16.0,ddr4,3200.0,intel uhd graphics 730,0.0,256.0,intel h610,350.0,Хорошая,https://www.dns-shop.ru/product/46acabf6ef5cd9cb/pk-dexp-atlas-h525/,18.0
50799,без ос,yes,intel core i5-12400,6.0,4400.0,lga 1700,16.0,ddr4,3200.0,intel uhd graphics 730,0.0,500.0,intel h610,500.0,Нормальная,https://www.dns-shop.ru/product/22f45a87990ad9cb/pk-dexp-atlas-h561/,19.0
49799,windows 11 pro,yes,intel core i5-12450h,8.0,4400.0,bga 1744,16.0,lpddr5,4800.0,intel uhd graphics,0.0,512.0,soc,120.0,Нормальная,https://www.dns-shop.ru/product/27d12a543347d582/mini-pk-chuwi-corebox-1746514/,16.5
39499,без ос,yes,intel core i3-12100,4.0,4300.0,lga 1700,8.0,ddr4,3200.0,intel uhd graphics 730,0.0,500.0,intel h610,500.0,Хорошая,https://www.dns-shop.ru/product/a3da1f9a31f9d582/pk-dexp-atlas-h532/,18.0
85499,без ос,yes,intel core i3-13100f,4.0,4500.0,lga 1700,16.0,ddr5,5600.0,geforce rtx 3050,8.0,500.0,intel b760,500.0,Хорошая,https://www.dns-shop.ru/product/925d4278518fd582/pk-ardor-gaming-neo-m199/,25.5
132499,без ос,yes,amd ryzen 5 7500f,6.0,5000.0,am5,32.0,ddr5,6000.0,geforce rtx 5060 ti,8.0,1024.0,amd b850,650.0,Нормальная,https://www.dns-shop.ru/product/12163f0ec992d9cb/pk-ardor-gaming-rage-h446/,31.6
378999,без ос,yes,amd ryzen 7 9800x3d,8.0,5200.0,am5,64.0,ddr5,6000.0,geforce rtx 5080,16.0,2048.0,amd b850,1000.0,Плохая,https://www.dns-shop.ru/product/b0fa2e19cb2ed9cb/pk-ardor-gaming-evo-x133/,37.4
68999,windows 11 pro,yes,amd ryzen 7 8745hs,8.0,4900.0,fp8,32.0,ddr5,5600.0,amd radeon 780m,0.0,1024.0,soc,120.0,Нормальная,https://www.dns-shop.ru/product/e57707e7c8c61b71/mini-pk-chuwi-aubox-1747229/,22.5
129999,без ос,yes,amd ryzen 5 7500f,6.0,5000.0,am5,32.0,ddr5,6000.0,geforce rtx 5060,8.0,1024.0,amd b650,500.0,Нормальная,https://www.dns-shop.ru/product/eafefe76bb7ad9cb/pk-ardor-gaming-neo-m235/,33.4
117999,без ос,yes,intel core i5-13400f,10.0,4600.0,lga 1700,16.0,ddr5,5200.0,geforce rtx 4060,8.0,1024.0,intel b760,650.0,Хорошая,https://www.dns-shop.ru/product/61353a82841fed20/pk-ardor-gaming-rage-h335/,30.7
43299,без ос,yes,amd ryzen 5 5600g,6.0,4400.0,am4,16.0,ddr4,0.0,amd radeon vega 7,0.0,256.0,amd b550,350.0,Хорошая,https://www.dns-shop.ru/product/49b7a3febcf5d582/pk-dexp-atlas-h506/,17.0
196999,без ос,yes,intel core i5-14600kf,14.0,5300.0,lga 1700,32.0,ddr5,5600.0,geforce rtx 4070 super,12.0,1524.0,intel z790,850.0,Хорошая,https://www.dns-shop.ru/product/c273f9eaee6cd9cb/pk-ardor-gaming-rage-h358/,35.6
